time,price,spot_price,usage,cost,spike_status 
2022-04-23 02:30,25.28022,14.52387,0.17,4.2976,none
2022-04-23 03:00,25.33249,14.57283,0.131,3.3186,none
2022-04-23 03:30,25.21613,14.46383,0.139,3.505,none
2022-04-23 04:00,24.93342,14.19899,0.161,4.0143,none
2022-04-23 04:30,26.0154,15.21256,0.126,3.2779,none
2022-04-23 05:00,24.91687,14.18349,0.123,3.0648,none
2022-04-23 05:30,25.61975,14.84193,0.148,3.7917,none
2022-04-23 06:00,23.84113,13.17577,0.13,3.0993,none
2022-04-23 06:30,27.25692,16.37558,0.247,6.7325,none
2022-04-23 07:00,27.10793,16.23601,0.325,8.8101,none
2022-04-23 07:30,23.13485,12.51415,0.187,4.3262,none
2022-04-23 08:00,20.10605,9.67686,0.198,3.981,none
2022-04-23 08:30,20.31827,9.87566,0.303,6.1564,none
2022-04-23 09:00,19.48058,9.09093,0.596,11.6104,none
2022-04-23 09:30,20.15274,9.72059,0.919,18.5204,none
2022-04-23 10:00,20.25659,9.81788,0.924,18.7171,none
2022-04-23 10:30,19.16384,8.79422,0.994,19.0489,none
2022-04-23 11:00,18.00279,7.70658,0.919,16.5446,none
2022-04-23 11:30,17.90335,7.61343,0.957,17.1335,none
2022-04-23 12:00,17.2496,7.00102,1.304,22.4935,none
2022-04-23 12:30,18.6092,8.27465,0.989,18.4045,none
2022-04-23 13:00,13.01653,3.0356,1.105,14.3833,none
2022-04-23 13:30,20.47933,10.02653,0.94,19.2506,none
2022-04-23 14:00,19.49652,9.10587,0.983,19.1651,none
2022-04-23 14:30,21.73841,11.206,1.103,23.9775,none
2022-04-23 15:00,23.59428,12.94453,0.695,16.398,none
2022-04-23 15:30,25.73277,14.9478,0.431,11.0908,none
2022-04-23 16:00,29.42555,18.40709,0.285,8.3863,none
2022-04-23 16:30,30.61897,19.52505,0.305,9.3388,none
2022-04-23 17:00,37.12343,25.61824,0.331,12.2879,none
2022-04-23 17:30,43.24087,31.34887,0.473,20.4529,none
2022-04-23 18:00,42.2744,30.44351,0.507,21.4331,none
2022-04-23 18:30,38.1783,26.60641,0.828,31.6116,none
2022-04-23 19:00,33.96176,22.65648,0.527,17.8978,none
2022-04-23 19:30,27.9954,17.06737,0.548,15.3415,none
2022-04-23 20:00,27.86661,16.94672,0.523,14.5742,none
2022-04-23 20:30,30.84287,19.73479,0.465,14.3419,none
2022-04-23 21:00,27.12731,16.25417,0.472,12.8041,none
2022-04-23 21:30,26.32186,15.49964,0.409,10.7656,none
2022-04-23 22:00,24.88711,14.15561,0.245,6.0973,none
2022-04-23 22:30,29.70898,18.6726,0.195,5.7933,none
2022-04-23 23:00,25.66934,14.88838,0.143,3.6707,none
2022-04-23 23:30,25.11239,14.36665,0.144,3.6162,none
2022-04-24 00:00,24.35198,13.65432,0.152,3.7015,none
2022-04-24 00:30,24.89315,14.16127,0.132,3.2859,none
2022-04-24 01:00,24.62292,13.90813,0.13,3.201,none
2022-04-24 01:30,23.32432,12.69164,0.173,4.0351,none
2022-04-24 02:00,23.28775,12.65738,0.127,2.9575,none
2022-04-24 02:30,23.3445,12.71054,0.147,3.4316,none
2022-04-24 03:00,23.7885,13.12647,0.175,4.163,none
2022-04-24 03:30,23.30594,12.67442,0.122,2.8433,none
2022-04-24 04:00,24.33284,13.63639,0.166,4.0393,none
2022-04-24 04:30,27.97908,17.05208,0.136,3.8052,none
2022-04-24 05:00,24.73953,14.01736,0.122,3.0182,none
2022-04-24 05:30,24.82895,14.10113,0.14,3.4761,none
2022-04-24 06:00,23.03824,12.42365,0.241,5.5522,none
2022-04-24 06:30,23.76452,13.104,0.151,3.5884,none
2022-04-24 07:00,24.03036,13.35303,0.467,11.2222,none
2022-04-24 07:30,21.19014,10.6924,0.477,10.1077,none
2022-04-24 08:00,15.49696,5.3592,0.298,4.6181,none
2022-04-24 08:30,14.98249,4.87726,0.351,5.2589,none
2022-04-24 09:00,14.63988,4.55631,0.339,4.9629,none
2022-04-24 09:30,15.18981,5.07147,1.529,23.2252,none
2022-04-24 10:00,16.00147,5.83181,1.079,17.2656,none
2022-04-24 10:30,17.25326,7.00445,0.95,16.3906,none
2022-04-24 11:00,17.4119,7.15306,0.96,16.7154,none
2022-04-24 11:30,15.83072,5.67185,0.661,10.4641,none
2022-04-24 12:00,13.86368,3.82919,1.096,15.1946,none
2022-04-24 12:30,17.91527,7.6246,0.75,13.4365,none
2022-04-24 13:00,15.51023,5.37163,0.691,10.7176,none
2022-04-24 13:30,18.05555,7.75601,0.652,11.7722,none
2022-04-24 14:00,12.1552,2.22873,0.86,10.4535,none
2022-04-24 14:30,18.95159,8.59539,0.85,16.1088,none
2022-04-24 15:00,17.72386,7.44529,0.667,11.8218,none
2022-04-24 15:30,15.87356,5.71198,0.438,6.9526,none
2022-04-24 16:00,17.98969,7.69431,0.407,7.3218,none
2022-04-24 16:30,19.65588,9.25515,0.361,7.0958,none
2022-04-24 17:00,29.53408,18.50876,0.433,12.7883,none
2022-04-24 17:30,32.68903,21.46422,0.414,13.5333,none
2022-04-24 18:00,46.49349,34.39583,0.54,25.1065,none
2022-04-24 18:30,43.48875,31.58108,0.698,30.3551,none
2022-04-24 19:00,40.53188,28.81117,0.564,22.86,none
2022-04-24 19:30,30.88936,19.77834,0.566,17.4834,none
2022-04-24 20:00,32.06764,20.88212,0.506,16.2262,none
2022-04-24 20:30,28.21865,17.2765,0.429,12.1058,none
2022-04-24 21:00,32.7098,21.48368,0.485,15.8643,none
2022-04-24 21:30,29.16518,18.16318,0.379,11.0536,none
2022-04-24 22:00,26.29602,15.47544,0.355,9.3351,none
2022-04-24 22:30,26.33712,15.51394,0.192,5.0567,none
2022-04-24 23:00,25.1355,14.3883,0.119,2.9911,none
2022-04-24 23:30,23.83134,13.1666,0.094,2.2401,none
2022-04-25 00:00,23.87444,13.20697,0.144,3.4379,none
2022-04-25 00:30,25.10693,14.36153,0.123,3.0882,none
2022-04-25 01:00,23.89376,13.22507,0.126,3.0106,none
2022-04-25 01:30,23.54794,12.90112,0.119,2.8022,none
2022-04-25 02:00,23.69304,13.03704,0.127,3.009,none
2022-04-25 02:30,23.2668,12.63775,0.131,3.048,none
2022-04-25 03:00,23.46103,12.8197,0.133,3.1203,none
2022-04-25 03:30,22.3811,11.80806,0.117,2.6186,none
2022-04-25 04:00,22.76744,12.16997,0.097,2.2084,none
2022-04-25 04:30,23.2781,12.64834,0.162,3.7711,none
2022-04-25 05:00,23.57188,12.92354,0.104,2.4515,none
2022-04-25 05:30,24.78025,14.05551,0.112,2.7754,none
2022-04-25 06:00,23.19844,12.57372,0.144,3.3406,none
2022-04-25 06:30,23.84382,13.17829,0.134,3.1951,none
2022-04-25 07:00,25.03813,14.29708,0.203,5.0827,none
2022-04-25 07:30,23.7946,13.13218,0.48,11.4214,none
2022-04-25 08:00,23.0427,12.42782,0.359,8.2723,none
2022-04-25 08:30,23.49263,12.8493,0.339,7.964,none
2022-04-25 09:00,24.72434,14.00313,0.322,7.9612,none
2022-04-25 09:30,28.2714,17.32592,0.545,15.4079,none
2022-04-25 10:00,24.15657,13.47126,0.511,12.344,none
2022-04-25 10:30,20.41356,9.96492,0.83,16.9433,none
2022-04-25 11:00,15.1279,5.01347,1.344,20.3319,none
2022-04-25 11:30,19.16251,8.79298,1.036,19.8524,none
2022-04-25 12:00,16.49641,6.29545,1.029,16.9748,none
2022-04-25 12:30,20.47201,10.01968,0.567,11.6076,none
2022-04-25 13:00,21.76203,11.22813,0.661,14.3847,none
2022-04-25 13:30,23.98189,13.30763,0.619,14.8448,none
2022-04-25 14:00,22.96717,12.35707,0.586,13.4588,none
2022-04-25 14:30,24.61892,13.90438,0.563,13.8605,none
2022-04-25 15:00,26.54872,15.71216,0.769,20.416,none
2022-04-25 15:30,25.6998,14.91692,0.731,18.7866,none
2022-04-25 16:00,36.98319,25.48686,0.513,18.9724,none
2022-04-25 16:30,26.43592,15.60649,0.271,7.1641,none
2022-04-25 17:00,30.39893,19.31892,0.452,13.7403,none
2022-04-25 17:30,44.09928,32.15301,1.069,47.1421,none
2022-04-25 18:00,47.39032,35.23596,0.51,24.1691,none
2022-04-25 18:30,42.86121,30.99322,1.053,45.1329,none
2022-04-25 19:00,33.367,22.09932,0.739,24.6582,none
2022-04-25 19:30,30.34324,19.26675,0.497,15.0806,none
2022-04-25 20:00,26.93261,16.07178,0.506,13.6279,none
2022-04-25 20:30,25.58554,14.80988,0.617,15.7863,none
2022-04-25 21:00,24.58793,13.87535,0.612,15.0478,none
2022-04-25 21:30,23.79661,13.13406,0.552,13.1357,none
2022-04-25 22:00,23.49391,12.8505,0.182,4.2759,none
2022-04-25 22:30,24.35247,13.65478,0.145,3.5311,none
2022-04-25 23:00,31.52192,20.37091,0.082,2.5848,none
2022-04-25 23:30,27.37296,16.48428,0.144,3.9417,none
2022-04-26 00:00,25.0648,14.32207,0.101,2.5315,none
2022-04-26 00:30,24.7625,14.03888,0.131,3.2439,none
2022-04-26 01:00,23.15526,12.53327,0.126,2.9176,none
2022-04-26 01:30,22.01196,11.46226,0.2,4.4024,none
2022-04-26 02:00,22.98394,12.37278,0.154,3.5395,none
2022-04-26 02:30,21.60414,11.08022,0.141,3.0462,none
2022-04-26 03:00,21.03215,10.5444,0.116,2.4397,none
2022-04-26 03:30,21.00291,10.51701,0.131,2.7514,none
2022-04-26 04:00,20.94409,10.46191,0.1,2.0944,none
2022-04-26 04:30,21.32529,10.819,0.128,2.7296,none
2022-04-26 05:00,21.75291,11.21959,0.104,2.2623,none
2022-04-26 05:30,21.93475,11.38993,0.14,3.0709,none
2022-04-26 06:00,23.69287,13.03688,0.104,2.4641,none
2022-04-26 06:30,32.70821,21.48219,0.374,12.2329,none
2022-04-26 07:00,38.6282,27.02786,0.429,16.5715,none
2022-04-26 07:30,49.14791,36.88241,0.307,15.0884,none
2022-04-26 08:00,45.18311,33.16831,0.289,13.0579,none
2022-04-26 08:30,36.04543,24.6084,0.369,13.3008,none
2022-04-26 09:00,34.11514,22.80016,0.36,12.2815,none
2022-04-26 09:30,38.90717,27.28919,1.302,50.6571,none
2022-04-26 10:00,27.96346,17.03745,0.621,17.3653,none
2022-04-26 10:30,25.97987,15.17928,0.637,16.5492,none
2022-04-26 11:00,27.91707,16.99399,0.545,15.2148,none
2022-04-26 11:30,23.21489,12.58913,0.641,14.8807,none
2022-04-26 12:00,26.59468,15.75521,0.56,14.893,none
2022-04-26 12:30,29.45872,18.43816,0.677,19.9436,none
2022-04-26 13:00,43.26365,31.37021,0.556,24.0546,none
2022-04-26 13:30,42.51779,30.67151,0.595,25.2981,none
2022-04-26 14:00,42.96691,31.09224,0.568,24.4052,none
2022-04-26 14:30,41.98342,30.17093,0.562,23.5947,none
2022-04-26 15:00,41.02502,29.27313,0.555,22.7689,none
2022-04-26 15:30,43.32501,31.42769,0.304,13.1708,none
2022-04-26 16:00,46.06,33.98975,0.381,17.5489,none
2022-04-26 16:30,46.36152,34.27221,0.224,10.385,none
2022-04-26 17:00,45.87783,33.8191,0.325,14.9103,none
2022-04-26 17:30,46.89164,34.76881,0.655,30.714,none
2022-04-26 18:00,49.23051,36.95979,0.642,31.606,none
2022-04-26 18:30,46.97288,34.84491,0.711,33.3977,none
2022-04-26 19:00,47.27097,35.12415,0.604,28.5517,none
2022-04-26 19:30,45.20554,33.18932,0.565,25.5411,none
2022-04-26 20:00,44.22737,32.273,0.562,24.8558,none
2022-04-26 20:30,37.53787,26.00647,0.535,20.0828,none
2022-04-26 21:00,38.87983,27.26358,0.568,22.0837,none
2022-04-26 21:30,42.32114,30.4873,0.535,22.6418,none
2022-04-26 22:00,38.83411,27.22075,0.544,21.1258,none
2022-04-26 22:30,34.71882,23.36567,0.375,13.0196,none
2022-04-26 23:00,37.91915,26.36364,0.149,5.65,none
2022-04-26 23:30,34.79379,23.4359,0.134,4.6624,none
2022-04-27 00:00,36.85175,25.36373,0.1,3.6852,none
2022-04-27 00:30,35.25515,23.86809,0.132,4.6537,none
2022-04-27 01:00,31.67454,20.51388,0.09,2.8507,none
2022-04-27 01:30,28.25441,17.31,0.118,3.334,none
2022-04-27 02:00,30.50252,19.41596,0.099,3.0197,none
2022-04-27 02:30,32.38064,21.17533,0.118,3.8209,none
2022-04-27 03:00,31.94186,20.76429,0.105,3.3539,none
2022-04-27 03:30,34.47156,23.13404,0.11,3.7919,none
2022-04-27 04:00,34.23798,22.91523,0.106,3.6292,none
2022-04-27 04:30,35.20263,23.81889,0.099,3.4851,none
2022-04-27 05:00,33.53814,22.25964,0.121,4.0581,none
2022-04-27 05:30,33.79268,22.49809,0.095,3.2103,none
2022-04-27 06:00,37.0359,25.53624,0.133,4.9258,none
2022-04-27 06:30,42.82847,30.96255,0.293,12.5487,none
2022-04-27 07:00,46.38463,34.29386,0.266,12.3383,none
2022-04-27 07:30,46.49521,34.39744,0.186,8.6481,none
2022-04-27 08:00,42.84154,30.97479,0.265,11.353,none
2022-04-27 08:30,31.35152,20.21128,0.353,11.0671,none
2022-04-27 09:00,26.52636,15.69121,0.863,22.8922,none
2022-04-27 09:30,31.75196,20.5864,0.636,20.1942,none
2022-04-27 10:00,30.80868,19.70276,0.491,15.1271,none
2022-04-27 10:30,33.43813,22.16596,0.781,26.1152,none
2022-04-27 11:00,31.09878,19.97452,0.787,24.4747,none
2022-04-27 11:30,27.24623,16.36557,0.491,13.3779,none
2022-04-27 12:00,25.92002,15.12321,0.58,15.0336,none
2022-04-27 12:30,23.57799,12.92927,0.561,13.2273,none
2022-04-27 13:00,23.79664,13.13409,0.544,12.9454,none
2022-04-27 13:30,25.65086,14.87107,0.519,13.3128,none
2022-04-27 14:00,25.08269,14.33883,0.502,12.5915,none
2022-04-27 14:30,29.00194,18.01026,0.525,15.226,none
2022-04-27 15:00,34.06097,22.74941,0.481,16.3833,none
2022-04-27 15:30,40.05488,28.36433,0.243,9.7333,none
2022-04-27 16:00,45.32771,33.30376,0.511,23.1625,none
2022-04-27 16:30,46.20632,34.12682,0.996,46.0215,none
2022-04-27 17:00,51.24356,38.84556,0.696,35.6655,none
2022-04-27 17:30,65.58461,52.27983,0.484,31.743,none
2022-04-27 18:00,122.32761,105.435,0.661,80.8585,none
2022-04-27 18:30,46.80977,34.69211,0.727,34.0307,none
2022-04-27 19:00,51.2327,38.83538,0.652,33.4037,none
2022-04-27 19:30,44.08433,32.139,0.69,30.4182,none
2022-04-27 20:00,43.2194,31.32876,0.613,26.4935,none
2022-04-27 20:30,43.4623,31.5563,0.665,28.9024,none
2022-04-27 21:00,43.06157,31.18091,0.643,27.6886,none
2022-04-27 21:30,43.41686,31.51374,0.606,26.3106,none
2022-04-27 22:00,40.408,28.69512,0.46,18.5877,none
2022-04-27 22:30,43.17186,31.28423,0.317,13.6855,none
2022-04-27 23:00,40.12061,28.42591,0.37,14.8446,none
2022-04-27 23:30,35.43139,24.03318,0.18,6.3776,none
2022-04-28 00:00,35.75498,24.33631,0.157,5.6135,none
2022-04-28 00:30,40.04397,28.35411,0.142,5.6862,none
2022-04-28 01:00,36.97875,25.4827,0.133,4.9182,none
2022-04-28 01:30,33.10094,21.85009,0.135,4.4686,none
2022-04-28 02:00,33.21365,21.95567,0.108,3.5871,none
2022-04-28 02:30,32.48591,21.27394,0.122,3.9633,none
2022-04-28 03:00,32.65588,21.43317,0.107,3.4942,none
2022-04-28 03:30,27.81815,16.90132,0.132,3.672,none
2022-04-28 04:00,27.01114,16.14534,0.11,2.9712,none
2022-04-28 04:30,30.36383,19.28604,0.107,3.2489,none
2022-04-28 05:00,32.32864,21.12662,0.121,3.9118,none
2022-04-28 05:30,42.54974,30.70144,0.1,4.255,none
2022-04-28 06:00,36.34766,24.89152,0.135,4.9069,none
2022-04-28 06:30,44.40698,32.44125,0.396,17.5852,none
2022-04-28 07:00,46.92427,34.79937,0.25,11.7311,none
2022-04-28 07:30,45.78267,33.72996,0.246,11.2625,none
2022-04-28 08:00,37.33295,25.81451,0.226,8.4372,none
2022-04-28 08:30,42.19832,30.37224,0.259,10.9294,none
2022-04-28 09:00,43.73615,31.81284,0.262,11.4589,none
2022-04-28 09:30,52.97082,40.4636,0.177,9.3758,none
2022-04-28 10:00,54.16538,41.58263,0.173,9.3706,none
2022-04-28 10:30,39.65383,27.98864,0.283,11.222,none
2022-04-28 11:00,26.96424,16.10141,0.159,4.2873,none
2022-04-28 11:30,3.98153,-5.42812,0.15,0.5972,none
2022-04-28 12:00,33.61067,22.32759,0.171,5.7474,none
2022-04-28 12:30,37.95919,26.40115,0.202,7.6678,none
2022-04-28 13:00,32.50404,21.29093,0.158,5.1356,none
2022-04-28 13:30,40.42053,28.70686,0.265,10.7114,none
2022-04-28 14:00,43.44943,31.54425,0.239,10.3844,none
2022-04-28 14:30,42.81029,30.94552,0.231,9.8892,none
2022-04-28 15:00,44.1563,32.20642,0.332,14.6599,none
2022-04-28 15:30,45.31563,33.29245,0.257,11.6461,none
2022-04-28 16:00,46.0849,34.01308,0.265,12.2125,none
2022-04-28 16:30,47.85216,35.66859,0.238,11.3888,none
2022-04-28 17:00,47.3059,35.15687,0.209,9.8869,none
2022-04-28 17:30,390.58541,356.731,0.872,340.5905,spike
2022-04-28 18:00,1559.7821,1452,0.635,990.4616,spike
2022-04-28 18:30,87.54775,72.85425,0.541,47.3633,none
2022-04-28 19:00,417.70823,382.13886,0.561,234.3343,spike
2022-04-28 19:30,46.18192,34.10396,0.673,31.0804,none
2022-04-28 20:00,41.09042,29.3344,0.546,22.4354,none
2022-04-28 20:30,45.51035,33.47486,0.542,24.6666,none
2022-04-28 21:00,39.51721,27.86066,0.549,21.6949,none
2022-04-28 21:30,42.44158,30.60012,0.526,22.3243,none
2022-04-28 22:00,42.82698,30.96115,0.547,23.4264,none
2022-04-28 22:30,44.72178,32.73615,0.545,24.3734,none
2022-04-28 23:00,43.27245,31.37846,0.549,23.7566,none
2022-04-28 23:30,35.09052,23.71387,0.413,14.4924,none
2022-04-29 00:00,29.66973,18.63583,0.154,4.5691,none
2022-04-29 00:30,31.30373,20.16651,0.191,5.979,none
2022-04-29 01:00,31.1831,20.05351,0.153,4.771,none
2022-04-29 01:30,35.2827,23.89389,0.141,4.9749,none
2022-04-29 02:00,29.88471,18.83722,0.111,3.3172,none
2022-04-29 02:30,26.90818,16.04889,0.132,3.5519,none
2022-04-29 03:00,32.2014,21.00742,0.106,3.4133,none
2022-04-29 03:30,33.86969,22.57023,0.197,6.6723,none
2022-04-29 04:00,34.77528,23.41856,0.175,6.0857,none
2022-04-29 04:30,35.93679,24.50663,0.157,5.6421,none
2022-04-29 05:00,36.86562,25.37673,0.116,4.2764,none
2022-04-29 05:30,37.78809,26.24087,0.103,3.8922,none
2022-04-29 06:00,38.56338,26.96714,0.131,5.0518,none
2022-04-29 06:30,48.30437,36.09221,0.306,14.7811,none
2022-04-29 07:00,55.96651,43.26988,0.357,19.98,none
2022-04-29 07:30,43.44206,31.53734,0.142,6.1688,none
2022-04-29 08:00,32.89015,21.65262,0.207,6.8083,none
2022-04-29 08:30,34.33681,23.00781,0.692,23.7611,none
2022-04-29 09:00,38.6605,27.05812,0.256,9.8971,none
2022-04-29 09:30,27.43091,16.53857,0.322,8.8328,none
2022-04-29 10:00,24.69244,13.97325,0.213,5.2595,none
2022-04-29 10:30,38.85357,27.23898,0.221,8.5866,none
2022-04-29 11:00,39.43965,27.788,0.207,8.164,none
2022-04-29 11:30,27.2833,16.40029,0.182,4.9656,none
2022-04-29 12:00,24.52079,13.81245,0.192,4.708,none
2022-04-29 12:30,22.98234,12.37128,0.186,4.2747,none
2022-04-29 13:00,23.86304,13.19629,0.19,4.534,none
2022-04-29 13:30,30.68688,19.58867,0.213,6.5363,none
2022-04-29 14:00,29.84094,18.79621,0.17,5.073,none
2022-04-29 14:30,38.03038,26.46784,0.512,19.4716,none
2022-04-29 15:00,30.8028,19.69726,1.391,42.8467,none
2022-04-29 15:30,41.33495,29.56346,1.084,44.8071,none
2022-04-29 16:00,44.05535,32.11185,1.003,44.1875,none
2022-04-29 16:30,46.41581,34.32306,0.258,11.9753,none
2022-04-29 17:00,46.31857,34.23197,0.179,8.291,none
2022-04-29 17:30,47.00063,34.87091,0.157,7.3791,none
2022-04-29 18:00,47.47213,35.31259,0.855,40.5887,none
2022-04-29 18:30,45.51065,33.47514,0.676,30.7652,none
2022-04-29 19:00,44.61176,32.63308,0.542,24.1796,none
2022-04-29 19:30,40.41902,28.70545,0.558,22.5538,none
2022-04-29 20:00,39.39482,27.74601,1.628,64.1348,none
2022-04-29 20:30,44.40361,32.43809,1.786,79.3048,none
2022-04-29 21:00,42.89736,31.02708,1.462,62.7159,none
2022-04-29 21:30,40.37547,28.66465,0.7,28.2628,none
2022-04-29 22:00,37.47272,25.94544,0.292,10.942,none
2022-04-29 22:30,46.35466,34.26578,0.137,6.3506,none
2022-04-29 23:00,45.35431,33.32868,0.114,5.1704,none
2022-04-29 23:30,41.35361,29.58094,0.133,5.5,none
2022-04-30 00:00,32.92526,21.68551,0.121,3.984,none
2022-04-30 00:30,26.83512,15.98045,0.129,3.4617,none
2022-04-30 01:00,26.56525,15.72764,0.11,2.9222,none
2022-04-30 01:30,28.36728,17.41573,0.118,3.3473,none
2022-04-30 02:00,35.95582,24.52445,0.126,4.5304,none
2022-04-30 02:30,29.55528,18.52862,0.132,3.9013,none
2022-04-30 03:00,25.07325,14.32998,0.141,3.5353,none
2022-04-30 03:30,28.40083,17.44716,0.134,3.8057,none
2022-04-30 04:00,26.60328,15.76327,0.135,3.5914,none
2022-04-30 04:30,24.92808,14.19399,0.146,3.6395,none
2022-04-30 05:00,26.97769,16.11401,0.123,3.3183,none
2022-04-30 05:30,31.13944,20.01261,0.139,4.3284,none
2022-04-30 06:00,29.91353,18.86421,0.127,3.799,none
2022-04-30 06:30,31.59202,20.43657,0.179,5.655,none
2022-04-30 07:00,29.89198,18.84403,0.19,5.6795,none
2022-04-30 07:30,26.20487,15.39005,0.172,4.5072,none
2022-04-30 08:00,26.09459,15.28674,0.449,11.7165,none
2022-04-30 08:30,28.51956,17.55838,0.179,5.105,none
2022-04-30 09:00,23.17179,12.54875,0.33,7.6467,none
2022-04-30 09:30,22.56072,11.97632,0.297,6.7005,none
2022-04-30 10:00,22.73526,12.13982,1.083,24.6223,none
2022-04-30 10:30,24.82263,14.09521,0.914,22.6879,none
2022-04-30 11:00,28.87502,17.89137,0.624,18.018,none
2022-04-30 11:30,24.98678,14.24898,0.97,24.2372,none
2022-04-30 12:00,24.48373,13.77774,1.118,27.3728,none
2022-04-30 12:30,25.36265,14.60108,0.659,16.714,none
2022-04-30 13:00,24.51182,13.80405,0.659,16.1533,none
2022-04-30 13:30,24.99533,14.25699,0.351,8.7734,none
2022-04-30 14:00,24.46115,13.75659,0.38,9.2952,none
2022-04-30 14:30,19.69316,9.29007,0.31,6.1049,none
2022-04-30 15:00,23.31459,12.68252,0.31,7.2275,none
2022-04-30 15:30,24.94605,14.21083,0.289,7.2094,none
2022-04-30 16:00,36.05941,24.62149,0.213,7.6807,none
2022-04-30 16:30,28.53633,17.57409,0.187,5.3363,none
2022-04-30 17:00,39.97723,28.29159,0.183,7.3158,none
2022-04-30 17:30,47.38031,35.22658,0.218,10.3289,none
2022-04-30 18:00,65.63466,52.32672,0.529,34.7207,none
2022-04-30 18:30,47.37553,35.2221,0.402,19.045,none
2022-04-30 19:00,45.93997,33.87731,0.49,22.5106,none
2022-04-30 19:30,45.10919,33.09906,0.915,41.2749,none
2022-04-30 20:00,46.40645,34.3143,1.528,70.9091,none
2022-04-30 20:30,45.12248,33.11151,0.824,37.1809,none
2022-04-30 21:00,46.87359,34.7519,0.914,42.8425,none
2022-04-30 21:30,66.16357,52.82218,0.484,32.0232,none
2022-04-30 22:00,52.81533,40.31795,0.273,14.4186,none
2022-04-30 22:30,48.42622,36.20636,0.14,6.7797,none
2022-04-30 23:00,47.66167,35.49015,0.12,5.7194,none
2022-04-30 23:30,47.73576,35.55955,0.132,6.3011,none
2022-05-01 00:00,45.7954,33.74188,0.132,6.045,none
2022-05-01 00:30,48.45259,36.23106,0.11,5.3298,none
2022-05-01 01:00,49.76795,37.46325,0.129,6.4201,none
2022-05-01 01:30,46.55749,34.45579,0.102,4.7489,none
2022-05-01 02:00,46.05244,33.98267,0.135,6.2171,none
2022-05-01 02:30,45.57683,33.53713,0.115,5.2413,none
2022-05-01 03:00,41.50619,29.72388,0.131,5.4373,none
2022-05-01 03:30,42.93644,31.06369,0.12,5.1524,none
2022-05-01 04:00,42.97622,31.10096,0.12,5.1571,none
2022-05-01 04:30,36.41694,24.95642,0.149,5.4261,none
2022-05-01 05:00,36.65866,25.18285,0.13,4.7656,none
2022-05-01 05:30,40.6866,28.95611,0.141,5.7368,none
2022-05-01 06:00,32.46379,21.25322,0.131,4.2528,none
2022-05-01 06:30,32.74758,21.51907,0.134,4.3882,none
2022-05-01 07:00,32.06235,20.87717,0.162,5.1941,none
2022-05-01 07:30,28.00758,17.07878,0.167,4.6773,none
2022-05-01 08:00,23.18054,12.55695,0.195,4.5202,none
2022-05-01 08:30,22.66978,12.07848,0.193,4.3753,none
2022-05-01 09:00,24.2628,13.57078,0.17,4.1247,none
2022-05-01 09:30,27.75565,16.84278,0.237,6.5781,none
2022-05-01 10:00,23.96248,13.28945,0.683,16.3664,none
2022-05-01 10:30,24.32761,13.63149,0.496,12.0665,none
2022-05-01 11:00,22.53267,11.95004,0.334,7.5259,none
2022-05-01 11:30,24.18889,13.50154,0.365,8.8289,none
2022-05-01 12:00,24.9817,14.24422,0.192,4.7965,none
2022-05-01 12:30,24.26793,13.57558,0.242,5.8728,none
2022-05-01 13:00,24.54299,13.83325,0.843,20.6897,none
2022-05-01 13:30,33.43363,22.16174,0.242,8.0909,none
2022-05-01 14:00,24.542,13.83232,0.559,13.719,none
2022-05-01 14:30,20.19542,9.76058,0.222,4.4834,none
2022-05-01 15:00,23.3712,12.73555,0.249,5.8194,none
2022-05-01 15:30,24.07318,13.39315,0.199,4.7906,none
2022-05-01 16:00,29.35463,18.34065,0.182,5.3425,none
2022-05-01 16:30,34.44378,23.10802,0.212,7.3021,none
2022-05-01 17:00,44.72328,32.73755,0.185,8.2738,none
2022-05-01 17:30,46.00543,33.93863,0.205,9.4311,none
2022-05-01 18:00,46.45586,34.36058,0.126,5.8534,none
2022-05-01 18:30,46.25633,34.17367,0.143,6.6147,none
2022-05-01 19:00,45.24505,33.22633,0.313,14.1617,none
2022-05-01 19:30,43.53304,31.62257,0.5,21.7665,none
2022-05-01 20:00,43.4252,31.52155,0.491,21.3218,none
2022-05-01 20:30,43.00784,31.13058,0.493,21.2029,none
2022-05-01 21:00,40.89902,29.1551,0.442,18.0774,none
2022-05-01 21:30,43.57417,31.6611,0.415,18.0833,none
2022-05-01 22:00,40.13384,28.4383,0.246,9.8729,none
2022-05-01 22:30,44.14223,32.19324,0.124,5.4736,none
2022-05-01 23:00,38.81499,27.20284,0.135,5.24,none
2022-05-01 23:30,35.62496,24.21451,0.122,4.3462,none
2022-05-02 00:00,32.91202,21.67311,0.144,4.7393,none
2022-05-02 00:30,34.14273,22.826,0.138,4.7117,none
2022-05-02 01:00,38.45815,26.86856,0.101,3.8843,none
2022-05-02 01:30,36.27783,24.8261,0.138,5.0063,none
2022-05-02 02:00,32.00736,20.82565,0.106,3.3928,none
2022-05-02 02:30,27.94857,17.0235,0.149,4.1643,none
2022-05-02 03:00,25.88643,15.09175,0.191,4.9443,none
2022-05-02 03:30,24.64451,13.92835,0.189,4.6578,none
2022-05-02 04:00,24.02832,13.35112,0.146,3.5081,none
2022-05-02 04:30,24.49763,13.79076,0.13,3.1847,none
2022-05-02 05:00,26.34501,15.52133,0.124,3.2668,none
